出售單位,發電設備,購買者,能源類型,供電種類,總移轉量(MWh),成交日期,成交移轉量(MWh),成交記錄原文
天能綠電股份有限公司,豐光潔能有限公司(豐光11--新營洪賴菁美一二期屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,113.818,2026-05-20,49.788,於 2026-05-20 移轉 49.788 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光10--新營洪嘉佑屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,135.774,2026-03-11,9.189,於 2026-03-11 移轉 9.189 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光10--新營洪嘉佑屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,135.774,2026-04-01,20.844,於 2026-04-01 移轉 20.844 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光10--新營洪嘉佑屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,135.774,2026-04-15,4.772,於 2026-04-15 移轉 4.772 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光10--新營洪嘉佑屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,135.774,2026-04-22,24.95,於 2026-04-22 移轉 24.95 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光10--新營洪嘉佑屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,135.774,2026-04-29,20.597,於 2026-04-29 移轉 20.597 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光10--新營洪嘉佑屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,135.774,2026-05-20,55.422,於 2026-05-20 移轉 55.422 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光09--嘉義林繼輝屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,36.586,2026-03-11,3.744,於 2026-03-11 移轉 3.744 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光09--嘉義林繼輝屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,36.586,2026-04-01,9.006,於 2026-04-01 移轉 9.006 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光09--嘉義林繼輝屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,36.586,2026-04-15,1.659,於 2026-04-15 移轉 1.659 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光09--嘉義林繼輝屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,36.586,2026-04-22,9.433,於 2026-04-22 移轉 9.433 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光09--嘉義林繼輝屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,36.586,2026-04-29,7.646,於 2026-04-29 移轉 7.646 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光09--嘉義林繼輝屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,36.586,2026-05-20,5.098,於 2026-05-20 移轉 5.098 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光08--嘉義王俊仁屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,68.533,2026-03-11,6.752,於 2026-03-11 移轉 6.752 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光08--嘉義王俊仁屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,68.533,2026-04-01,16.889,於 2026-04-01 移轉 16.889 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光08--嘉義王俊仁屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,68.533,2026-04-15,3.115,於 2026-04-15 移轉 3.115 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光08--嘉義王俊仁屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,68.533,2026-04-22,17.535,於 2026-04-22 移轉 17.535 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光08--嘉義王俊仁屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,68.533,2026-04-29,15.066,於 2026-04-29 移轉 15.066 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光08--嘉義王俊仁屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,68.533,2026-05-20,9.176,於 2026-05-20 移轉 9.176 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光07--嘉義蔡進富屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,31.066,2026-03-11,3.243,於 2026-03-11 移轉 3.243 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光07--嘉義蔡進富屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,31.066,2026-04-01,7.401,於 2026-04-01 移轉 7.401 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光07--嘉義蔡進富屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,31.066,2026-04-15,1.336,於 2026-04-15 移轉 1.336 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光07--嘉義蔡進富屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,31.066,2026-04-22,7.993,於 2026-04-22 移轉 7.993 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光07--嘉義蔡進富屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,31.066,2026-04-29,6.92,於 2026-04-29 移轉 6.92 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光07--嘉義蔡進富屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,31.066,2026-05-20,4.173,於 2026-05-20 移轉 4.173 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光06--屏東陳榮沛屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,30.262,2026-03-04,1.366,於 2026-03-04 移轉 1.366 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光06--屏東陳榮沛屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,30.262,2026-03-11,1.909,於 2026-03-11 移轉 1.909 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光06--屏東陳榮沛屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,30.262,2026-04-01,5.464,於 2026-04-01 移轉 5.464 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光06--屏東陳榮沛屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,30.262,2026-04-22,4.823,於 2026-04-22 移轉 4.823 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光06--屏東陳榮沛屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,30.262,2026-04-29,2.316,於 2026-04-29 移轉 2.316 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光06--屏東陳榮沛屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,30.262,2026-05-20,14.384,於 2026-05-20 移轉 14.384 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光05--南投張永洲屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,128.633,2026-03-11,7.977,於 2026-03-11 移轉 7.977 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光05--南投張永洲屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,128.633,2026-04-01,19.044,於 2026-04-01 移轉 19.044 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光05--南投張永洲屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,128.633,2026-04-15,4.423,於 2026-04-15 移轉 4.423 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光05--南投張永洲屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,128.633,2026-04-22,21.819,於 2026-04-22 移轉 21.819 MWh
天能綠電股份有限公司,豐光潔能有限公司(豐光05--南投張永洲屋頂型光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,128.633,2026-04-29,18.388,於 2026-04-29 移轉 18.388 MWh
