公司,售電業者,出售單位,發電設備,購買者,成交紀錄
中鋼光能股份有限公司,(中鋼第一熱軋軋輥&熱軋鋼帶室外冷卻堆置場-增量),中鋼光能股份有限公司,中鋼第一熱軋軋輥&熱軋鋼帶室外冷卻堆置場-增量,中國鋼鐵股份有限公司,於 2026-05-20 移轉 32.752 MWh
中鋼光能股份有限公司,(中鋁軋鋁廠),中鋼光能股份有限公司,中鋁軋鋁廠,中鋼鋁業股份有限公司,於 2026-03-05 移轉 256.685 MWh
中鋼光能股份有限公司,(中鋁軋鋁廠),中鋼光能股份有限公司,中鋁軋鋁廠,中鋼鋁業股份有限公司,於 2026-04-08 移轉 260.599 MWh
中鋼光能股份有限公司,(中鋁軋鋁廠),中鋼光能股份有限公司,中鋁軋鋁廠,中鋼鋁業股份有限公司,於 2026-05-20 移轉 362.981 MWh
中鋼光能股份有限公司,(中聯資室內化儲區),中鋼光能股份有限公司,中聯資室內化儲區,中聯資源股份有限公司,於 2026-03-04 移轉 31.98 MWh
中鋼光能股份有限公司,(中聯資室內化儲區),中鋼光能股份有限公司,中聯資室內化儲區,中聯資源股份有限公司,於 2026-04-01 移轉 27.782 MWh
中鋼光能股份有限公司,(中聯資室內化儲區),中鋼光能股份有限公司,中聯資室內化儲區,中聯資源股份有限公司,於 2026-05-20 移轉 38.184 MWh
中鋼光能股份有限公司,(中聯資著磁料場),中鋼光能股份有限公司,中聯資著磁料場,中聯資源股份有限公司,於 2026-03-04 移轉 5.442 MWh
中鋼光能股份有限公司,(中聯資著磁料場),中鋼光能股份有限公司,中聯資著磁料場,中聯資源股份有限公司,於 2026-04-01 移轉 3.688 MWh
中鋼光能股份有限公司,(中聯資著磁料場),中鋼光能股份有限公司,中聯資著磁料場,中聯資源股份有限公司,於 2026-05-20 移轉 6.487 MWh
中鋼光能股份有限公司,(中龍動力場),中鋼光能股份有限公司,中龍動力場,中龍鋼鐵股份有限公司,於 2026-03-04 移轉 21.66 MWh
中鋼光能股份有限公司,(中龍動力場),中鋼光能股份有限公司,中龍動力場,中龍鋼鐵股份有限公司,於 2026-04-08 移轉 25.798 MWh
中鋼光能股份有限公司,(中龍動力場),中鋼光能股份有限公司,中龍動力場,中龍鋼鐵股份有限公司,於 2026-05-20 移轉 36.18 MWh
中鋼光能股份有限公司,(中龍氧氣廠),中鋼光能股份有限公司,中龍氧氣廠,中龍鋼鐵股份有限公司,於 2026-03-04 移轉 25.614 MWh
中鋼光能股份有限公司,(中龍氧氣廠),中鋼光能股份有限公司,中龍氧氣廠,中龍鋼鐵股份有限公司,於 2026-04-08 移轉 26.539 MWh
中鋼光能股份有限公司,(中龍氧氣廠),中鋼光能股份有限公司,中龍氧氣廠,中龍鋼鐵股份有限公司,於 2026-05-20 移轉 36.33 MWh
中鋼光能股份有限公司,(中龍細石料RC屋頂),中鋼光能股份有限公司,中龍細石料RC屋頂,中龍鋼鐵股份有限公司,於 2026-03-04 移轉 20.708 MWh
中鋼光能股份有限公司,(中龍細石料RC屋頂),中鋼光能股份有限公司,中龍細石料RC屋頂,中龍鋼鐵股份有限公司,於 2026-04-08 移轉 28.863 MWh
中鋼光能股份有限公司,(中龍細石料RC屋頂),中鋼光能股份有限公司,中龍細石料RC屋頂,中龍鋼鐵股份有限公司,於 2026-05-20 移轉 40.68 MWh
中鋼光能股份有限公司,(中龍扁鋼胚儲區),中鋼光能股份有限公司,中龍扁鋼胚儲區,中龍鋼鐵股份有限公司,於 2026-03-04 移轉 67.745 MWh
中鋼光能股份有限公司,(中龍扁鋼胚儲區),中鋼光能股份有限公司,中龍扁鋼胚儲區,中龍鋼鐵股份有限公司,於 2026-04-08 移轉 70.615 MWh
中鋼光能股份有限公司,(中龍扁鋼胚儲區),中鋼光能股份有限公司,中龍扁鋼胚儲區,中龍鋼鐵股份有限公司,於 2026-05-20 移轉 96.294 MWh
中鋼光能股份有限公司,(中龍除礦水電氣室),中鋼光能股份有限公司,中龍除礦水電氣室,中龍鋼鐵股份有限公司,於 2026-03-04 移轉 13.052 MWh
中鋼光能股份有限公司,(中龍除礦水電氣室),中鋼光能股份有限公司,中龍除礦水電氣室,中龍鋼鐵股份有限公司,於 2026-04-08 移轉 15.377 MWh
中鋼光能股份有限公司,(中龍除礦水電氣室),中鋼光能股份有限公司,中龍除礦水電氣室,中龍鋼鐵股份有限公司,於 2026-05-20 移轉 20.452 MWh
中鋼光能股份有限公司,(中鋼成品倉庫88庫),中鋼光能股份有限公司,中鋼成品倉庫88庫,中聯資源股份有限公司,於 2026-03-04 移轉 77.869 MWh
中鋼光能股份有限公司,(中鋼成品倉庫88庫),中鋼光能股份有限公司,中鋼成品倉庫88庫,中聯資源股份有限公司,於 2026-04-01 移轉 82.983 MWh
中鋼光能股份有限公司,(中鋼成品倉庫88庫),中鋼光能股份有限公司,中鋼成品倉庫88庫,中聯資源股份有限公司,於 2026-05-20 移轉 95 MWh
中鋼光能股份有限公司,(中鋼成品倉庫88庫),中鋼光能股份有限公司,中鋼成品倉庫88庫,華新麗華股份有限公司,於 2026-03-04 移轉 0.5 MWh
中鋼光能股份有限公司,(中鋼成品倉庫88庫),中鋼光能股份有限公司,中鋼成品倉庫88庫,華新麗華股份有限公司,於 2026-04-01 移轉 0.5 MWh
中鋼光能股份有限公司,(中鋼成品倉庫88庫),中鋼光能股份有限公司,中鋼成品倉庫88庫,華新麗華股份有限公司,於 2026-05-20 移轉 0.5 MWh
中鋼光能股份有限公司,(中鴻鹿港廠),中鋼光能股份有限公司,中鴻鹿港廠,中鴻鋼鐵股份有限公司,於 2026-03-04 移轉 310.236 MWh
中鋼光能股份有限公司,(中鴻鹿港廠),中鋼光能股份有限公司,中鴻鹿港廠,中鴻鋼鐵股份有限公司,於 2026-04-01 移轉 354.947 MWh
中鋼光能股份有限公司,(中鴻鹿港廠),中鋼光能股份有限公司,中鴻鹿港廠,中鴻鋼鐵股份有限公司,於 2026-05-20 移轉 485.32 MWh
中鋼光能股份有限公司,(中鋼永光儲區),中鋼光能股份有限公司,中鋼永光儲區,中鋼鋁業股份有限公司,於 2026-05-13 移轉 188.782 MWh
中鋼光能股份有限公司,(中鋼永光儲區),中鋼光能股份有限公司,中鋼永光儲區,中鋼鋁業股份有限公司,於 2026-05-20 移轉 260.23 MWh
中鋼光能股份有限公司,(中鋼永光儲區),中鋼光能股份有限公司,中鋼永光儲區,華新麗華股份有限公司,於 2026-03-04 移轉 1 MWh
中鋼光能股份有限公司,(中鴻酸鍍廠),中鋼光能股份有限公司,中鴻酸鍍廠,中鴻鋼鐵股份有限公司,於 2026-03-04 移轉 87.064 MWh
中鋼光能股份有限公司,(中鴻酸鍍廠),中鋼光能股份有限公司,中鴻酸鍍廠,中鴻鋼鐵股份有限公司,於 2026-04-01 移轉 92.779 MWh
中鋼光能股份有限公司,(中鴻酸鍍廠),中鋼光能股份有限公司,中鴻酸鍍廠,中鴻鋼鐵股份有限公司,於 2026-05-20 移轉 125.567 MWh
中鋼光能股份有限公司,(中龍中心倉庫),中鋼光能股份有限公司,中龍中心倉庫,華新麗華股份有限公司,於 2026-03-18 移轉 70.799 MWh
中鋼光能股份有限公司,(中龍中心倉庫),中鋼光能股份有限公司,中龍中心倉庫,華新麗華股份有限公司,於 2026-05-13 移轉 76.364 MWh
中鋼光能股份有限公司,(中龍中心倉庫),中鋼光能股份有限公司,中龍中心倉庫,華新麗華股份有限公司,於 2026-05-20 移轉 4.036 MWh
中鋼光能股份有限公司,(中龍扁鋼胚連鑄維護廠房),中鋼光能股份有限公司,中龍扁鋼胚連鑄維護廠房,中龍鋼鐵股份有限公司,於 2026-03-04 移轉 15.783 MWh
